Activity Date,Trans Code,Quantity,Price,Amount,Ticker
2022-05-24,Withdrawal,0.0,632.67,11691.12,JOE
2024-06-24,Buy,848.1878,1070.79,-7295.66,FONY
2015-11-20,Buy,356.4894,495.5,40628.43,VKE
2018-07-19,Withdrawal,489.1473,1156.53,46076.83,QVJ
2018-03-09,Withdrawal,140.286,454.62,9177.09,QVX
2018-08-29,Split,74.3093,0.66,-9567.38,EIP.
2021-10-19,Withdrawal,764.8658,307.78,42648.3,XUI.
2023-01-17,Deposit,485.0303,701.72,43889.57,LAJ.
2024-08-24,Sell,0.2057,490.2,11706.64,JJU.
2010-04-11,Dividend,83.5336,324.16,26640.64,ODD.
2019-11-25,Deposit,507.6034,1371.81,47140.87,BMNq
2023-06-20,Buy,514.6779,1922.42,31109.18,KZGk
2013-07-04,Split,0.0,709.79,6348.57,KCJx
2022-12-12,Buy,0.0,1472.67,27881.83,WFJ
2024-01-21,Buy,390.3475,96.17,-48234.21,RUS
2023-06-20,Buy,0.0,325.43,-34152.66,PGM
2017-12-12,Sell,532.3669,1398.06,37669.11,NIM
2013-03-21,Sell,0.0,386.74,-45641.32,HWAz
2020-07-18,Dividend,485.9562,1767.21,43418.2,VWHG
2022-10-12,Split,949.863,1298.52,-10583.95,BQD
2016-01-11,Dividend,742.7189,492.55,1723.92,YVUA
2015-12-27,Sell,907.6852,739.68,4269.36,WYO
2024-08-28,Sell,0.0,202.87,-29139.75,HVL.
2021-05-05,Buy,170.1097,109.39,-10146.32,WWH
2019-03-27,Buy,675.2392,887.76,6957.62,FCM
2025-11-07,Split,0.0,1925.93,49215.06,EHE
2012-01-24,Withdrawal,817.5756,135.01,44714.44,CFA
2021-12-21,Buy,660.1781,351.45,37912.71,SUNo
2024-01-16,Sell,0.0,775.07,101.7,RAY.
2022-08-12,Sell,261.4995,535.55,45718.73,BSU.
2016-09-05,Split,869.7524,1669.95,26665.51,ICH.
2011-12-12,Sell,826.0666,88.13,33920.83,NXN.
2018-04-16,Sell,4.0563,1077.1,-1015.4,WNP
2010-04-11,Dividend,59.768,709.33,30254.23,DEH
2020-10-07,Split,406.0644,759.05,26791.26,SBO
2011-05-30,Dividend,60.5781,1886.21,-43085.91,MVQ
2014-10-23,Dividend,764.0873,1177.62,-8371.93,NAB
2015-08-24,Deposit,0.0,1710.45,-46699.02,IKA
2025-01-31,Sell,0.0,1725.1,-12943.44,TJAW
2021-06-18,Deposit,0.0,1723.1,-9847.47,ZVIh
2013-01-31,Deposit,554.0322,1924.65,-38307.33,JOR
2011-11-18,Sell,293.3186,1882.48,15501.95,WSRf
2023-04-02,Deposit,475.2109,1971.64,15951.75,KDT.
2024-06-20,Dividend,0.0,1444.86,33715.35,POHC
2016-02-09,Split,698.9166,1087.85,-28910.73,TCP.
2013-01-02,Deposit,401.856,1125.28,25939.54,NLFO
2012-06-12,Deposit,492.7527,1107.51,-8290.85,ERIL
2022-01-12,Sell,577.919,1333.34,30519.52,GBG
2017-12-17,Sell,116.8243,364.09,-46590.4,BDNv
2015-06-13,Sell,935.4514,1153.4,-47108.49,WPW.
2016-05-02,Sell,853.6813,184.04,-7718.15,JBH
2020-06-16,Withdrawal,0.0,1809.23,-40759.4,EICC
2019-05-14,Deposit,623.5275,324.35,42958.01,SNTh
2024-08-18,Dividend,358.8632,1306.73,-16866.02,WHO.
2014-12-02,Dividend,915.9585,707.18,-1202.05,HFXG
2024-07-28,Split,273.6721,464.0,-42548.8,IWXy
2011-06-21,Buy,0.0,996.17,28510.37,PDI.
2023-08-29,Buy,0.0,658.08,49509.7,QHDh
2010-10-05,Deposit,548.8928,903.73,-15615.64,EHJ
2022-02-23,Deposit,0.0,664.41,-43112.68,KZWd
2015-12-25,Withdrawal,143.8601,296.57,17072.01,BNIG
2021-08-28,Sell,478.748,543.86,-14262.73,ILV
2015-02-16,Split,0.0,1521.74,-19058.86,RYU
2024-05-16,Deposit,196.346,1332.2,29322.58,XCA
2022-08-11,Deposit,956.715,1018.61,-13193.81,DQS.
2010-03-20,Dividend,497.9253,938.77,19357.07,KOPi
2010-03-22,Sell,161.383,1487.27,46269.96,LJWe
2013-01-10,Dividend,0.0,1805.63,36638.88,MDN
2014-11-13,Dividend,572.0582,727.76,34487.54,CXO.
2011-12-16,Withdrawal,5.7265,1329.13,-30265.94,BNV.
2019-12-17,Split,512.2711,235.82,-25058.2,COM.
2015-09-09,Withdrawal,402.8516,1857.27,40335.33,EVK.
2016-12-25,Withdrawal,942.8424,812.09,15807.44,OWE.
2019-02-19,Deposit,317.4795,1719.46,-12071.86,KGXa
2017-08-31,Sell,0.0,1695.39,-9583.87,UUQ.
2016-02-03,Dividend,688.8771,968.72,22100.15,OCA
2018-05-05,Withdrawal,0.0,1657.69,490.54,TCJe
2014-10-30,Sell,0.0,1496.11,-20869.87,FOJ.
2021-04-03,Withdrawal,905.172,235.59,-7596.8,OAG.
2013-09-25,Split,0.0,995.39,-47534.13,JYUd
2013-07-21,Buy,427.6986,1061.6,20037.12,PZIr
2022-10-21,Deposit,224.6532,45.03,-2874.79,KYDJ
2019-04-04,Dividend,756.3497,1394.9,-38407.82,RTC
2023-03-21,Split,470.8321,291.63,33051.06,GSL.
2010-12-03,Withdrawal,76.746,1987.34,29884.1,WXD.
2010-08-22,Deposit,0.0,1706.31,26509.02,FCBR
2010-03-17,Dividend,0.0,1032.75,45169.15,BMN
2020-12-05,Deposit,953.3985,156.19,31664.9,EIB.
2024-09-24,Dividend,0.0,508.51,-41816.42,GZS
2010-06-02,Deposit,334.0059,1347.07,44731.1,TWAv
2021-04-14,Withdrawal,115.3227,1240.56,-40954.53,UPSH
2010-07-22,Buy,321.1634,22.1,17637.12,DNC
2019-09-08,Split,712.6689,1012.71,19737.04,RMF
2014-02-14,Dividend,0.0,984.43,-47973.15,ZVD
2017-08-03,Dividend,94.9644,1207.18,-7913.22,SAVV
2012-03-19,Deposit,485.5866,515.85,33527.87,YPF
2015-10-02,Buy,976.8153,1431.11,-11241.16,AZO.
2015-11-11,Split,608.3092,1161.97,44551.97,WSW.
2019-10-01,Withdrawal,459.0174,747.23,-4864.01,QOCD
2020-03-23,Buy,555.9033,971.1,47726.26,OGWe
2017-05-26,Sell,23.6994,159.26,-45179.48,MXD.
2020-03-15,Deposit,0.0,1060.36,-34663.89,UHPz
2023-03-01,Sell,722.5148,102.29,35199.12,HJEN
2022-02-06,Dividend,13.989,533.12,-31080.84,PRR.
2012-07-17,Sell,221.3561,573.94,-12011.74,TLF
2015-09-25,Sell,230.4496,819.0,-20532.88,WRZ.
2019-06-28,Buy,528.4581,1746.34,-42929.18,AHCL
2022-01-18,Deposit,811.2552,112.32,-16844.17,MLEz
2013-04-05,Dividend,135.2975,328.32,-2736.54,FGB
2023-04-05,Split,703.9814,142.36,-11139.67,RGD
2017-09-22,Deposit,934.8057,839.93,-22623.31,JAPB
2013-03-14,Sell,458.5432,353.26,2529.79,DZF.
2020-10-07,Dividend,431.1671,492.92,-29947.1,CWXc
2017-02-14,Deposit,542.9545,784.13,36394.88,LQU
2023-04-03,Split,579.3971,1106.28,-42501.18,NGBN
2010-05-13,Dividend,310.5346,421.31,15466.77,QRZ.
2011-06-25,Sell,0.0,674.85,-36389.17,UNW
2023-07-03,Split,205.2373,1683.85,-30304.28,AXD
2023-03-21,Buy,581.9444,971.58,-30098.52,CCT.
2025-01-21,Split,642.8344,905.77,24727.27,XEUn
2021-08-07,Buy,569.2356,1171.04,14349.85,ECR
2021-01-31,Buy,490.6354,1834.07,-19667.44,RIK
2017-02-19,Dividend,494.0844,863.14,-46842.74,HAR.
2012-05-09,Split,107.5902,1027.4,11247.98,PED
2023-07-30,Sell,379.4954,623.98,-41219.48,AUI.
2012-10-13,Dividend,239.2668,1673.1,17426.09,NHA
2020-12-19,Split,507.8649,955.97,-6388.13,KXJw
2019-09-05,Split,114.5637,1721.71,-39784.88,SGF
2021-05-11,Dividend,77.964,479.45,27260.22,RSJ
2013-05-03,Deposit,220.5524,101.55,11614.69,TKLU
2025-08-03,Buy,490.1493,1247.48,-46047.41,UXU.
2021-03-04,Buy,728.5123,712.07,43451.43,IESl
2023-10-21,Split,0.0,315.92,-5236.54,GRR.
2024-07-10,Buy,455.9319,270.08,10771.12,AFQM
2011-06-11,Buy,824.9116,1898.68,-7852.5,KAKk
2022-05-04,Withdrawal,60.5065,1665.08,-94.73,IEI
2012-02-20,Split,0.0,1928.31,-3087.73,DVKh
2019-07-06,Withdrawal,0.0,1332.92,-21839.43,AOL
2019-10-23,Dividend,926.2168,622.08,25648.82,EQTQ
2023-04-18,Buy,233.5854,743.45,30847.18,ZSM
2013-01-05,Withdrawal,545.4042,1214.53,19361.95,GIT.
2025-10-10,Split,88.7868,717.67,48991.33,LSV
2016-07-25,Sell,607.4603,966.02,3548.29,NPHH
2024-05-22,Sell,166.8495,1289.14,-36911.87,JHS.
2020-10-15,Deposit,458.3555,780.38,5433.56,PUYJ
2014-12-18,Split,0.0,506.49,-6732.49,TTI.
2020-03-20,Withdrawal,0.0,452.21,18930.9,MQV
2022-07-07,Dividend,542.7617,1912.37,11116.97,DPX
2019-07-18,Deposit,0.0,1460.15,-12572.75,EYVG
2017-07-29,Dividend,0.0,1812.79,-6188.99,HGF.
2023-02-08,Deposit,502.6888,1882.46,-27082.32,VVW
2022-01-29,Split,989.405,1694.7,-37552.39,AJG.
2018-02-01,Deposit,429.4675,665.04,9552.49,NWUn
2010-02-02,Sell,669.0843,474.65,-14704.67,NQL
2011-11-27,Sell,0.0,666.11,40287.14,FHL.
2015-09-29,Withdrawal,0.0,1798.68,22933.22,ZXE.
2011-12-21,Deposit,851.297,653.79,-45586.77,JZH.
2024-10-06,Buy,977.4647,286.93,-34253.42,TXH
2021-10-22,Withdrawal,0.0,545.63,18023.17,IBM.
2023-05-02,Withdrawal,757.5157,1801.82,-41236.55,URGU
2022-02-26,Buy,991.192,1679.77,22352.38,DINY
2012-12-04,Withdrawal,548.3078,223.44,48174.16,HFQ.
2018-11-26,Sell,576.5502,1430.82,-9972.58,PUFJ
2016-02-02,Deposit,0.0,320.66,-46010.82,YHJt
2011-06-28,Sell,609.9535,1548.36,34374.07,QQX
2010-06-01,Buy,676.8736,846.22,42642.4,XSQ
2012-06-19,Sell,181.0495,1674.09,10328.16,XQI
2014-04-16,Withdrawal,269.9406,201.17,441.41,GPX
2012-05-05,Dividend,215.7438,1236.13,-23329.07,PVM.
2011-10-24,Sell,70.2792,559.07,19334.6,GWTM
2014-03-04,Dividend,808.852,1255.35,2452.86,RGOi
2025-10-02,Buy,267.6491,1740.76,38772.96,NNRx
2022-12-22,Buy,948.835,481.4,11834.58,WBQ
2025-04-16,Dividend,791.2717,800.42,2287.26,NNT
2014-10-08,Deposit,956.7103,1299.62,-11331.44,KBE.
2012-10-16,Dividend,690.0266,1783.43,-25438.41,TYV.
2020-01-23,Buy,518.6759,484.78,-17656.88,QES.
2022-11-04,Withdrawal,949.7196,1480.04,733.75,YWT.
2015-10-26,Dividend,557.959,1953.67,27091.63,GUYl
2017-11-14,Sell,780.9079,947.1,15291.19,FMF
2014-04-30,Withdrawal,722.5715,276.58,-32331.27,VZU.
2021-08-09,Withdrawal,286.037,280.11,-35007.86,GHFB
2021-02-16,Dividend,0.0,129.78,48787.21,VME.
2020-07-21,Split,197.2678,1962.29,-6105.37,TMLd
2012-08-12,Dividend,708.2891,1008.43,23305.66,ZRU
2012-08-31,Withdrawal,0.0,1642.06,-24604.1,PGF.
2024-11-08,Split,772.063,594.78,-4747.72,YET
2022-07-30,Deposit,0.0,1093.03,28280.02,KNQH
2015-10-22,Buy,971.0074,1155.57,-3444.09,KBEW
2015-06-23,Withdrawal,351.0457,544.08,32674.54,XCPS
2013-04-05,Sell,722.0619,747.47,19952.04,IZQ
2014-05-27,Split,351.6873,615.22,-5432.87,NRW
2012-06-01,Buy,936.8536,744.98,33311.64,BIA
2011-12-19,Withdrawal,70.2706,99.44,-4617.5,UUR
2019-07-09,Withdrawal,456.2121,1917.93,-29268.58,XSJ
2018-03-04,Buy,444.7716,1526.87,-33487.97,VYV
2010-05-10,Buy,652.818,913.46,-759.53,USCP
2017-11-21,Dividend,421.2744,1953.8,46612.22,FSE.
2011-08-14,Deposit,929.2269,1143.07,-39808.32,KUXi
2023-01-09,Split,0.0,1310.14,-12320.31,XIN.
2012-11-10,Deposit,0.0,85.54,-17998.56,XWB
2022-10-31,Dividend,282.6757,1166.74,-18373.92,YJCC
2025-11-23,Split,0.0,90.85,47250.29,BAOF
2015-08-03,Dividend,0.0,303.47,-39241.23,HKK
2023-11-25,Dividend,0.0,678.18,15023.51,ZKL.
2018-01-15,Split,903.3277,1739.42,-6268.9,UGK
2010-05-18,Dividend,0.0,1078.42,-48543.93,AMV.
2018-06-03,Split,0.0,1925.51,-12527.21,JTH
2025-05-14,Deposit,393.9176,44.47,36618.72,QTOb
2019-01-20,Buy,828.6024,183.71,18470.93,WCP.
2021-09-09,Withdrawal,937.1246,1014.92,-15199.34,EPSF
2018-12-09,Buy,525.9814,1035.57,12561.02,PAY
2015-12-06,Sell,658.9981,682.77,-746.64,FSN.
2020-10-03,Sell,961.1048,1352.83,-14120.34,TLA
2023-11-15,Deposit,969.4327,1897.42,14827.86,ZKCE
2018-08-25,Dividend,811.74,1198.08,-20830.2,NPT
2024-11-07,Dividend,0.0,568.1,29607.66,MKV
2019-04-21,Deposit,820.1416,1870.53,-4709.23,WLW
2019-01-11,Sell,263.0213,337.58,-14452.62,QNC.
2019-01-18,Buy,400.9735,556.29,-38029.13,ZPT.
2011-08-31,Sell,11.2587,848.05,-1512.09,JVKS
2025-12-07,Dividend,985.0411,854.54,-31257.7,ADEj
2014-06-28,Buy,195.1553,1041.45,-21249.97,TEO.
2019-10-24,Deposit,441.6917,1761.57,-20513.24,MEJ
2016-08-07,Sell,848.5327,1105.22,39207.92,MXA
2023-05-12,Dividend,911.5968,1753.55,-9158.6,YNK
2022-05-04,Withdrawal,0.0,427.08,-13033.72,GAL.
2023-05-13,Withdrawal,0.0,1919.48,-5601.48,JTO.
2017-09-09,Deposit,567.945,672.08,5259.84,INJ
2018-07-01,Split,0.0,540.14,-1198.24,ANHv
2013-07-13,Sell,894.9613,177.32,7409.18,IJT.
2025-09-07,Deposit,597.7051,1213.98,39640.11,ORN.
2024-01-07,Dividend,991.8357,1919.84,-111.1,KRP
2018-01-09,Deposit,0.0,603.58,12859.95,SASO
2013-01-11,Buy,266.1633,37.8,-28830.33,MRX
2015-03-11,Deposit,406.5438,652.67,6944.21,YKJe
2013-08-02,Dividend,282.8426,825.88,-7763.45,SOF.
2021-06-22,Dividend,0.0,920.16,-9792.48,KPT.
2011-05-25,Withdrawal,469.857,1515.76,42387.61,XWP.
2011-11-15,Split,47.1788,1290.38,-19872.97,QSK.
2016-07-23,Sell,603.9881,1015.62,-8612.38,NXRi
2017-03-06,Sell,536.2541,294.32,22612.58,WTIe
2016-03-16,Withdrawal,913.6722,446.95,26128.27,TDC
2013-01-21,Sell,268.792,984.79,35349.61,FWWM
2017-07-12,Split,0.0,1210.96,-24502.63,BYGI
2013-10-19,Dividend,951.1947,1404.49,-33103.74,ICC
2013-08-25,Dividend,933.926,214.64,-2036.0,CEX.
2011-03-04,Split,0.0,252.82,-20114.46,FRAp
2024-01-21,Withdrawal,290.4068,1540.48,-32001.03,GLNd
2024-08-27,Withdrawal,806.2326,1817.51,20896.21,LGNq
2023-10-29,Deposit,388.6604,899.88,-37044.35,CYYt
2018-06-27,Withdrawal,0.0,402.57,-44690.74,RCZ.
2017-12-14,Split,512.5097,643.77,8838.05,RWS
2022-12-21,Dividend,711.7222,60.61,-14054.24,GXP
2020-04-29,Split,0.0,1515.16,7257.48,FESb
2022-02-21,Deposit,0.0,749.91,19033.84,DSR.
2024-10-17,Dividend,0.0,1473.72,-16083.44,DRV.
2025-06-11,Buy,0.0,507.22,-42571.14,EGX
2024-11-19,Dividend,0.0,1124.87,23388.28,TWS
2011-03-08,Dividend,551.0082,1361.25,25725.94,VZZ
2018-07-04,Deposit,0.0,282.55,-46439.53,ZJQR
2024-08-22,Dividend,614.667,1875.33,41386.26,JMMW
2021-04-27,Deposit,278.6749,1637.48,2771.51,NMU
2018-09-04,Sell,514.8672,2.4,33816.26,LIO
2010-01-07,Withdrawal,0.0,498.69,-42831.29,DDV
2025-02-08,Split,350.6087,1911.96,-48038.86,DUH.
2024-07-21,Split,12.8179,1905.03,23123.64,DUQ
2021-02-25,Buy,525.2805,260.5,37327.78,ZQH
2014-08-30,Deposit,211.9644,552.64,-38078.07,KYD.
2012-11-11,Deposit,137.4901,897.62,-46194.96,DFM.
2022-06-21,Withdrawal,250.7034,315.93,-23503.2,VJW
2013-09-03,Buy,431.6176,1398.86,-8368.29,QIAw
2024-11-12,Buy,727.8922,1102.86,-25520.38,AFE
2014-08-11,Buy,587.6231,1924.39,21970.24,ESR
2021-12-29,Deposit,356.6171,13.71,21728.14,URCT
2025-05-18,Withdrawal,202.2814,250.04,26938.07,KHK
2020-11-19,Split,914.2836,1156.31,-18058.76,CNP.
2018-11-03,Sell,392.8858,95.49,-34732.74,SEN.
2018-10-30,Deposit,0.0,538.15,-42077.8,TAH.
2010-08-08,Split,0.0,695.74,-43871.54,WSQ
2019-11-28,Split,872.5469,1800.27,13968.78,EQYL
2024-05-13,Sell,889.411,1287.62,-26316.9,HNXS
2010-07-27,Split,144.6229,218.56,-39674.74,HEYT
2013-01-05,Split,940.2434,1097.5,-29014.46,WZX.
2019-09-27,Withdrawal,251.6267,353.51,12070.56,GGD.
2013-11-26,Split,392.341,732.62,-46730.91,KIX.
2018-08-03,Deposit,638.3347,1104.45,-9948.58,XWWj
2013-01-19,Buy,703.4749,607.2,-34302.72,HGY
2018-02-04,Dividend,0.0,854.25,13506.0,KVXD
2016-10-24,Deposit,318.599,933.8,-241.37,YRO.
2014-06-20,Sell,102.6875,1003.35,37476.15,QVD.
2015-05-25,Sell,776.8275,606.52,-10210.3,DJU
2016-06-09,Dividend,359.9078,1595.13,17819.45,DCW.
2020-03-30,Withdrawal,804.9697,721.77,-20468.61,CNFt
2023-08-03,Dividend,688.7497,1429.15,-11302.97,KHYb
2023-07-09,Dividend,209.0281,1310.39,-34828.31,OZV.
2012-11-27,Split,651.8029,599.84,1123.22,XJG.
2013-03-20,Split,0.0,1411.98,-47761.39,ZBBG
2013-06-26,Deposit,935.4719,1688.96,-8312.89,FZDG
2023-05-14,Split,637.0823,476.21,-1239.82,PLGF
2022-02-26,Split,0.0,1813.76,-13652.49,HSK.
2017-08-08,Deposit,602.0823,584.22,-841.97,EWW
2017-01-15,Withdrawal,29.0626,871.89,-19129.75,JYHz
2022-08-16,Buy,0.0,546.96,23776.11,AXUx
2019-05-20,Sell,0.0,1075.25,-10520.38,ZNT.
2017-04-05,Dividend,516.7136,1909.29,-33298.88,LLB.
2015-04-29,Split,488.3751,1033.32,30547.73,NWB
2015-06-19,Split,534.377,1605.72,16383.77,EOH
2015-03-10,Sell,188.3613,692.52,569.04,RXE
2011-11-06,Sell,253.271,37.99,37355.99,NWA
2016-01-16,Withdrawal,202.0962,910.47,40780.75,DVGB
2011-05-25,Withdrawal,0.0,1748.03,-17481.14,XWS
2025-11-01,Dividend,544.0643,1870.6,33942.45,KIX.
2025-03-02,Withdrawal,312.1587,199.02,-38972.03,NOHV
2020-10-23,Deposit,775.2803,1164.44,10582.79,IVS.
2025-10-31,Sell,0.0,1918.98,-27952.33,TJN.
2014-06-08,Deposit,566.0455,297.33,-9750.29,LLM
2012-02-20,Withdrawal,999.1899,1080.94,24524.29,VKL
2019-10-29,Buy,26.1353,1951.6,34257.29,RKY.
2013-04-22,Deposit,0.0,1191.3,-14818.46,OUS.
2020-01-03,Deposit,828.1512,1869.26,-23802.64,SHJ
2010-04-14,Deposit,782.3078,1897.43,-10940.1,WGP
2025-07-28,Sell,0.0,212.81,11948.25,XBGY
2021-03-18,Sell,0.0,809.22,-23693.06,KJK.
2017-02-04,Deposit,565.3362,1927.24,-42711.42,FGI.
2013-07-28,Withdrawal,473.6214,1516.77,19146.92,QXU
2023-06-03,Dividend,897.3543,1905.71,40443.15,EOIP
2018-08-25,Buy,492.0351,1109.77,31560.91,EIPn
2020-09-02,Sell,0.0,1440.62,-49045.09,NZWa
2012-03-01,Split,192.8855,1173.9,40499.3,NCA.
2010-03-04,Buy,6.7488,1222.33,15899.32,OCR
2025-12-07,Withdrawal,0.0,727.51,-29472.03,HJX
2024-06-15,Withdrawal,844.1685,1078.57,35149.65,GERJ
2019-11-08,Buy,73.4564,743.61,34374.58,FJZS
2017-10-23,Split,0.0,924.14,-43501.6,VCC
2011-09-22,Dividend,619.5343,214.43,-5857.42,EKMk
2015-03-25,Withdrawal,3.3456,1793.25,-3404.62,MUM
2022-03-25,Buy,992.1093,143.79,-6121.49,PAE.
2021-04-01,Deposit,765.077,1184.71,-2456.04,BUJ
2013-02-04,Withdrawal,949.3549,1636.15,17323.68,XWHJ
2019-12-12,Dividend,132.4927,688.16,-25855.28,YCB
2013-02-18,Split,503.7962,1517.15,-2512.3,GYA.
2024-09-19,Split,640.1127,442.51,-4141.15,UDU.
2025-05-26,Dividend,895.4857,671.11,-48787.12,DLD
2019-06-09,Sell,778.7938,1621.02,-22790.33,AXB
2013-10-26,Dividend,500.5562,338.19,20948.63,MUC
2010-06-19,Buy,402.4986,946.99,-44755.22,FVS
2016-05-18,Buy,134.5916,95.66,17118.86,YML
2023-01-28,Withdrawal,640.5036,1803.85,-15217.29,SGO
2012-05-21,Sell,45.253,900.23,7009.15,QQY
2018-05-03,Dividend,427.0634,1149.56,33097.66,XBR
2020-04-11,Sell,563.6347,1427.56,-327.93,ROR
2012-04-13,Withdrawal,652.646,1893.05,2939.07,HHE
2024-06-11,Dividend,563.9958,1479.74,-26730.93,PDHi
2025-10-07,Split,657.5658,835.57,2847.98,NZD.
2023-08-19,Buy,707.4528,1530.24,-16215.9,XTZ
2012-12-25,Split,441.096,1641.63,-29708.32,IECl
2018-12-19,Split,131.6503,1845.41,47771.29,HJR.
2013-03-12,Dividend,714.3705,1548.33,47642.75,EVBD
2019-01-31,Buy,636.0236,962.27,-46516.73,UUA.
2011-06-29,Withdrawal,714.9037,1734.4,31194.89,UQZ.
2011-08-31,Buy,443.5696,729.66,31264.78,PABQ
2016-07-23,Deposit,606.7261,1270.32,-3829.29,SLZ
2012-10-10,Split,44.1249,1020.89,3680.31,UTG.
2012-06-15,Buy,560.8491,932.31,43176.99,WYB.
2017-11-06,Split,994.6715,1937.54,-34402.54,CCP
2016-08-04,Withdrawal,582.553,130.86,-5312.32,LJJ.
2020-12-21,Deposit,0.0,629.61,25314.46,OKH.
2020-01-25,Deposit,400.2573,165.81,-12225.34,TML.
2025-02-22,Dividend,742.8673,144.9,49484.32,BXZ.
2025-05-14,Deposit,906.3246,473.47,41111.44,YYZ.
2018-06-01,Split,333.77,1450.92,-48882.49,QXOp
2017-03-25,Buy,558.4139,1040.54,34619.42,HIU.
2020-11-15,Dividend,128.0585,1941.09,-42750.72,COX.
2023-03-27,Dividend,380.9063,808.02,-3978.32,PVC.
2022-06-04,Buy,968.2445,1550.32,12130.81,LKY
2016-06-06,Sell,0.0,1598.19,-40403.89,AQKJ
2014-04-12,Deposit,0.0,1806.82,-26399.3,WDQ
2022-05-08,Split,937.2796,1322.82,37756.52,GFV
2020-04-28,Sell,712.1994,830.21,4625.98,PBK.
2023-12-04,Sell,714.7043,1034.5,-4190.3,FQT
2012-03-24,Sell,0.0,1019.82,-48541.67,ROJ.
2010-02-12,Sell,538.5857,1079.01,-36863.0,GFUW
2013-06-23,Dividend,710.4872,1461.76,40359.39,EWZV
2010-05-15,Buy,269.631,1060.27,-34249.91,SCG
2017-12-01,Split,76.6184,797.49,45601.93,FEA.
2019-10-11,Dividend,0.0,613.35,21099.5,RGO
2015-12-16,Sell,0.0,485.1,20452.87,PUG.
2021-10-06,Split,378.392,1554.28,39006.6,MJHt
2012-08-07,Buy,699.942,627.46,-40518.28,IPZK
2015-09-25,Split,517.8683,1532.48,-38205.55,FPQ
2010-07-01,Buy,832.5408,864.43,28076.47,CWD
2020-07-26,Buy,292.5764,349.85,-27320.95,BPUQ
2015-10-15,Sell,508.8157,921.65,-16211.72,FUH.
2013-05-31,Withdrawal,755.9991,326.65,45683.18,DIZ
2016-05-30,Deposit,587.07,857.47,-27458.62,QKH.
2015-12-15,Withdrawal,0.0,423.17,2748.95,DKN.
2010-02-05,Withdrawal,638.5305,131.3,11418.65,SQG.
2014-08-06,Dividend,886.8567,1915.67,9364.44,XOW
2025-09-22,Withdrawal,0.0,1708.6,-41458.54,IXNx
2013-10-01,Sell,300.8803,806.08,16607.95,XZS.
2025-09-09,Deposit,685.4816,1966.88,40124.86,DBKU
2016-11-24,Deposit,402.1466,1419.9,-35163.1,WFQ
2025-07-20,Split,60.0809,92.09,-43091.35,CNE
2011-11-25,Split,268.7223,1142.1,31572.86,RRC
2015-06-15,Buy,112.0588,136.34,-32914.88,FNJN
2018-09-11,Withdrawal,518.9054,834.45,9482.04,LJH.
2020-05-23,Dividend,764.7353,950.9,-31743.81,FYRl
2024-03-23,Dividend,0.0,1167.03,-5046.5,BTBR
2013-10-19,Split,876.4583,923.57,-34570.38,KLN.
2010-10-09,Sell,399.9197,1448.6,43450.53,SXI
2012-08-06,Dividend,648.4004,1685.11,-34124.29,GKY
2023-08-16,Buy,198.6612,1097.06,29404.49,DWU.
2011-01-19,Withdrawal,0.0,1264.85,-24260.18,YTPp
2010-10-11,Buy,776.3157,263.17,-20806.18,ODC.
2022-12-06,Sell,322.6309,1262.11,-28731.32,XCJ.
2012-04-27,Dividend,105.6926,1580.34,16439.63,AOG.
2025-05-15,Withdrawal,525.1895,1009.73,40648.74,PTN.
2012-09-15,Withdrawal,0.0,392.91,13513.07,ZKX.
2016-04-16,Sell,905.9111,1964.74,6313.06,NZVu
2021-07-07,Buy,403.1786,1937.82,18676.59,SNI
2021-11-26,Dividend,0.0,1454.75,-315.41,JHD.
2025-04-05,Sell,352.097,1911.58,-32914.0,SKYE
2019-01-28,Deposit,743.2945,678.09,7725.91,YPW.
2010-11-14,Buy,627.9893,1039.12,47167.97,IEV
2024-01-15,Withdrawal,372.3705,1377.03,-48414.53,GAM.
2020-04-12,Withdrawal,763.1774,286.45,14093.14,RLG.
2013-08-25,Buy,592.0274,191.69,26695.49,ZETs
2018-02-19,Dividend,710.4283,299.6,21826.12,FNAS
2016-09-10,Deposit,228.0883,978.26,-46469.9,YSJ
2013-04-24,Sell,56.3606,1699.08,-40922.89,CKCJ
2018-08-13,Buy,0.0,1512.21,-25632.03,IUL
2023-01-29,Dividend,744.4798,367.52,-16851.42,SVH
2023-07-15,Deposit,423.596,1376.9,-44476.58,LNGw
2023-04-27,Deposit,292.6981,1649.17,44770.75,WIJz
2019-03-26,Buy,596.0892,1271.54,43488.93,URQ
2010-10-05,Split,255.7561,1033.02,21395.07,NHYT
2018-07-20,Split,0.0,190.21,-14627.61,ZTZ.
2020-12-17,Sell,204.7891,492.98,36245.11,BVJ
2019-09-15,Withdrawal,673.7329,114.5,-49350.19,YHG
2020-10-01,Deposit,294.6119,766.49,-48141.49,IIYx
2020-02-05,Deposit,657.4267,1004.86,-48129.1,NSE
2014-07-26,Deposit,0.0,813.31,-5853.26,AJEY
2011-02-10,Buy,485.342,1092.6,43862.21,QOMn
2018-08-26,Sell,229.9793,1532.05,-23581.97,PFSq
2022-03-08,Split,119.5639,514.04,-30611.71,QRO.
2014-05-28,Deposit,714.7363,825.7,-46637.74,QIRv
2021-02-24,Sell,491.1101,1040.21,-1441.7,UPR
2019-05-27,Sell,970.3606,899.11,-4444.03,XGY
